TOT_POP,POP_ESTIMATE_2018,Obesity_number,Heart disease_number,CKD_number,charges
7937.0,7937.0,2581.0,567.0,226.0,3076
293718.0,293718.0,68469.0,15968.0,6758.0,91485
7717.0,7717.0,2347.0,807.0,280.0,3427
40497.0,40497.0,11245.0,3349.0,1295.0,15892
33407.0,33407.0,9313.0,1776.0,725.0,10835
42907.0,42907.0,9776.0,2501.0,1058.0,12199
8414.0,8414.0,2807.0,873.0,278.0,4028
558067.0,558067.0,119285.0,26228.0,12751.0,154212
9404.0,9404.0,2066.0,587.0,242.0,2808
4421.0,4421.0,1396.0,464.0,160.0,2027
1311.0,1311.0,342.0,74.0,31.0,445
28592.0,28592.0,7680.0,1878.0,717.0,9727
23106.0,23106.0,6797.0,1911.0,684.0,10059
57900.0,57900.0,15703.0,2851.0,1332.0,20070
11323.0,11323.0,4124.0,960.0,331.0,5493
19938.0,19938.0,6711.0,1612.0,669.0,8970
3370.0,3370.0,926.0,288.0,107.0,1324
716492.0,716492.0,130304.0,26398.0,13941.0,168134
201554.0,201554.0,57687.0,11777.0,5705.0,76746
5844.0,5844.0,1529.0,395.0,149.0,2157
28281.0,28281.0,8242.0,1869.0,690.0,10569
1540975.0,1540975.0,333110.0,68109.0,34526.0,435403
12304.0,12304.0,3396.0,691.0,278.0,4037
17833.0,17833.0,4750.0,1092.0,450.0,6505
20299.0,20299.0,4944.0,1034.0,430.0,6101
152.0,152.0,38.0,7.0,3.0,47
3308.0,3308.0,866.0,231.0,93.0,1203
5813.0,5813.0,1807.0,498.0,191.0,2483
158823.0,158823.0,45037.0,10495.0,4030.0,56698
3319.0,3319.0,930.0,255.0,97.0,1278
10710.0,10710.0,2843.0,645.0,259.0,3819
6807.0,6807.0,1658.0,449.0,195.0,2181
41890.0,41890.0,10614.0,3080.0,1123.0,15141
9131.0,9131.0,2393.0,736.0,294.0,3271
46051.0,46051.0,12025.0,2523.0,1052.0,14746
20690.0,20690.0,6768.0,1389.0,537.0,8469
178626.0,178626.0,51368.0,8608.0,4131.0,62678
19676.0,19676.0,6780.0,1870.0,819.0,9392
11626.0,11626.0,3682.0,1136.0,370.0,5318
4472.0,4472.0,1541.0,445.0,149.0,2105
97645.0,97645.0,27871.0,7035.0,2832.0,38077
492.0,492.0,142.0,36.0,14.0,179
63955.0,63955.0,13964.0,2567.0,1165.0,16204
49388.0,49388.0,13376.0,4055.0,1623.0,19042
5039.0,5039.0,1370.0,328.0,131.0,1697
17903.0,17903.0,4800.0,1562.0,575.0,6832
76840.0,76840.0,22525.0,5276.0,2069.0,29389
8271.0,8271.0,2559.0,655.0,263.0,3563
476179.0,476179.0,113131.0,23641.0,10716.0,146930
325695.0,325695.0,60836.0,16250.0,7091.0,86536
21112.0,21112.0,6350.0,1497.0,678.0,9140
133777.0,133777.0,41720.0,8218.0,3389.0,52995
62342.0,62342.0,17946.0,4056.0,1609.0,22330
8746.0,8746.0,2544.0,792.0,256.0,3796
2582830.0,2582830.0,506439.0,124945.0,63655.0,684756
15513.0,15513.0,4295.0,1208.0,523.0,6113
4488.0,4488.0,1020.0,278.0,111.0,1447
32120.0,32120.0,9623.0,2176.0,882.0,11824
117360.0,117360.0,34483.0,6670.0,2693.0,45730
91243.0,91243.0,28288.0,5605.0,2866.0,36296
1996.0,1996.0,508.0,117.0,47.0,636
12164.0,12164.0,2708.0,703.0,324.0,3557
6682.0,6682.0,2110.0,633.0,246.0,2947
1951260.0,1951260.0,458464.0,111793.0,51255.0,629245
12175.0,12175.0,3820.0,1096.0,421.0,5235
110283.0,110283.0,30776.0,8733.0,3423.0,43966
111021.0,111021.0,32758.0,7381.0,2893.0,43152
34178.0,34178.0,12137.0,2398.0,997.0,15243
24881.0,24881.0,8013.0,2159.0,887.0,11325
7733.0,7733.0,2455.0,481.0,192.0,2833
161505.0,161505.0,37030.0,9147.0,3797.0,49730
2429.0,2429.0,577.0,146.0,57.0,751
16164.0,16164.0,4127.0,1265.0,479.0,6232
1092305.0,1092305.0,228463.0,43410.0,20205.0,301261
415247.0,415247.0,95879.0,19634.0,8508.0,124514
34210.0,34210.0,8673.0,1944.0,796.0,11108
59770.0,59770.0,10772.0,2453.0,1156.0,14458
467832.0,467832.0,102727.0,23900.0,10485.0,143658
25220.0,25220.0,8721.0,2064.0,825.0,11830
16002.0,16002.0,4825.0,1181.0,461.0,6600
1399.0,1399.0,299.0,94.0,40.0,454
375351.0,375351.0,105999.0,20005.0,8368.0,129933
403072.0,403072.0,85105.0,18382.0,8305.0,109401
651215.0,651215.0,116987.0,23641.0,12223.0,158097
91185.0,91185.0,25619.0,4674.0,2126.0,33909
116321.0,116321.0,28482.0,5894.0,2785.0,36330
61197.0,61197.0,17158.0,4071.0,1607.0,23523
27072.0,27072.0,6935.0,1592.0,629.0,9347
7890.0,7890.0,1997.0,519.0,207.0,2614
59749.0,59749.0,14206.0,3982.0,1579.0,19430
65507.0,65507.0,18525.0,4702.0,1910.0,24452
48117.0,48117.0,11728.0,2132.0,1004.0,15013
89147.0,89147.0,19151.0,4301.0,1889.0,24296
4462.0,4462.0,1613.0,510.0,212.0,2229
274118.0,274118.0,68516.0,13022.0,5835.0,87564
20027.0,20027.0,4016.0,1271.0,554.0,6107
127330.0,127330.0,30865.0,5766.0,2926.0,38230
980080.0,980080.0,186128.0,45399.0,22187.0,272682
828431.0,828431.0,205242.0,41823.0,19025.0,273532
39330.0,39330.0,8629.0,2131.0,823.0,11635
857620.0,857620.0,210164.0,44330.0,19430.0,270355
1481093.0,1481093.0,338741.0,74849.0,31962.0,445735
66765.0,66765.0,19012.0,3446.0,1407.0,23293
20156.0,20156.0,6136.0,1594.0,635.0,8315
21443.0,21443.0,6046.0,1460.0,602.0,8552
5830.0,5830.0,1831.0,576.0,184.0,2720
51909.0,51909.0,14266.0,3258.0,1302.0,20571
40769.0,40769.0,12250.0,3154.0,1141.0,16320
65936.0,65936.0,20042.0,4612.0,1823.0,25702
21055.0,21055.0,6678.0,1487.0,629.0,8637
41619.0,41619.0,12348.0,2778.0,1181.0,16049
22996.0,22996.0,6914.0,1380.0,552.0,8580
52377.0,52377.0,14458.0,3206.0,1315.0,18981
15146.0,15146.0,4037.0,999.0,389.0,5454
52405.0,52405.0,14439.0,4304.0,1652.0,20395
11534.0,11534.0,3061.0,913.0,334.0,4409
20110.0,20110.0,5437.0,1461.0,560.0,7426
207269.0,207269.0,46744.0,11235.0,4650.0,65265
7711.0,7711.0,2127.0,419.0,172.0,2627
6490.0,6490.0,1891.0,583.0,221.0,2713
1503.0,1503.0,390.0,97.0,38.0,509
36804.0,36804.0,10146.0,2505.0,920.0,13840
92003.0,92003.0,21777.0,4440.0,1898.0,29910
90690.0,90690.0,26680.0,6913.0,2781.0,35630
40612.0,40612.0,12283.0,2859.0,1075.0,16079
9960.0,9960.0,3047.0,807.0,306.0,4258
231256.0,231256.0,58474.0,13119.0,5984.0,75253
13264.0,13264.0,3498.0,857.0,339.0,4937
43497.0,43497.0,11380.0,2982.0,1152.0,15597
107679.0,107679.0,28341.0,6704.0,2619.0,38484
34342.0,34342.0,7782.0,2594.0,1020.0,11537
71012.0,71012.0,20112.0,4211.0,1612.0,26771
16866.0,16866.0,4818.0,1051.0,431.0,6242
928589.0,928589.0,181663.0,39688.0,18307.0,238307
15441.0,15441.0,4277.0,1277.0,467.0,5997
13987.0,13987.0,4766.0,1060.0,474.0,6251
22423.0,22423.0,6251.0,1477.0,679.0,8670
7979.0,7979.0,2327.0,663.0,229.0,3145
2516.0,2516.0,736.0,160.0,63.0,929
74163.0,74163.0,22324.0,7011.0,2599.0,32706
59866.0,59866.0,18509.0,4523.0,1658.0,25732
6071.0,6071.0,1877.0,541.0,203.0,2620
65691.0,65691.0,17208.0,4057.0,1623.0,23949
142067.0,142067.0,40606.0,9550.0,3775.0,53994
167009.0,167009.0,38445.0,7363.0,3084.0,51541
14952.0,14952.0,4151.0,879.0,356.0,4942
381951.0,381951.0,79172.0,18120.0,8132.0,103342
13995.0,13995.0,3642.0,855.0,338.0,5026
20826.0,20826.0,5930.0,1387.0,577.0,7818
45325.0,45325.0,11978.0,2936.0,1061.0,16336
24415.0,24415.0,6808.0,2146.0,704.0,10065
6709.0,6709.0,2005.0,494.0,191.0,2741
112067.0,112067.0,27769.0,9859.0,3722.0,42082
4240.0,4240.0,1089.0,313.0,144.0,1587
18988.0,18988.0,4779.0,1307.0,510.0,6568
22869.0,22869.0,6051.0,1390.0,559.0,7723
7177.0,7177.0,2238.0,768.0,255.0,3366
40855.0,40855.0,13057.0,3261.0,1196.0,18095
33277.0,33277.0,8423.0,2157.0,841.0,11640
26794.0,26794.0,6659.0,1565.0,606.0,8838
18778.0,18778.0,5427.0,1453.0,502.0,7248
28385.0,28385.0,8368.0,2093.0,735.0,11730
27081.0,27081.0,8683.0,2063.0,732.0,11430
10234.0,10234.0,2877.0,767.0,301.0,3905
44732.0,44732.0,11968.0,2718.0,1066.0,15048
43051.0,43051.0,10672.0,1862.0,821.0,12796
18378.0,18378.0,5320.0,1549.0,565.0,7117
814901.0,814901.0,196040.0,33840.0,15994.0,249524
255001.0,255001.0,83730.0,15076.0,6757.0,109233
25605.0,25605.0,7046.0,1731.0,685.0,9499
15430.0,15430.0,4509.0,1124.0,521.0,6364
42542.0,42542.0,11451.0,2733.0,1054.0,15060
1614714.0,1614714.0,272135.0,65873.0,30890.0,378087
36033.0,36033.0,10815.0,2522.0,908.0,14485
20412.0,20412.0,5723.0,1300.0,518.0,7199
17335.0,17335.0,5689.0,1342.0,569.0,7832
23957.0,23957.0,6819.0,1924.0,706.0,9642
141262.0,141262.0,37570.0,9349.0,3783.0,50684
131264.0,131264.0,30855.0,7304.0,2811.0,41161
28601.0,28601.0,7979.0,1986.0,775.0,11469
42756.0,42756.0,9237.0,2584.0,1087.0,12086
13724.0,13724.0,4518.0,1405.0,510.0,6337
18804.0,18804.0,4033.0,1336.0,573.0,5836
3378.0,3378.0,890.0,264.0,103.0,1153
39966.0,39966.0,11586.0,1942.0,833.0,13085
21198.0,21198.0,5908.0,1342.0,526.0,7583
17778.0,17778.0,5654.0,1692.0,598.0,7798
3968.0,3968.0,1089.0,288.0,117.0,1458
39109.0,39109.0,10411.0,2450.0,930.0,13833
87393.0,87393.0,23472.0,7269.0,2865.0,33121
10919.0,10919.0,3156.0,820.0,354.0,4187
40822.0,40822.0,11790.0,2477.0,1146.0,15173
17153.0,17153.0,4756.0,1116.0,453.0,6148
12362.0,12362.0,4254.0,1165.0,389.0,5947
13838.0,13838.0,4131.0,1167.0,419.0,5828
7163.0,7163.0,1453.0,415.0,179.0,2176
30606.0,30606.0,11211.0,2314.0,1123.0,14120
18699.0,18699.0,5797.0,1106.0,450.0,6499
4410824.0,4410824.0,1000695.0,214586.0,105112.0,1319260
7451.0,7451.0,2100.0,560.0,208.0,2874
38684.0,38684.0,11268.0,2462.0,965.0,14521
121421.0,121421.0,29823.0,7365.0,2667.0,45316
231993.0,231993.0,53240.0,19213.0,7876.0,87153
416075.0,416075.0,88824.0,21729.0,9027.0,126175
8414.0,8414.0,2475.0,676.0,247.0,3465
8460.0,8460.0,1955.0,554.0,225.0,2550
307117.0,307117.0,70965.0,15887.0,6779.0,90308
126179.0,126179.0,26018.0,7179.0,2869.0,37649
162927.0,162927.0,39057.0,9644.0,3642.0,54031
39507.0,39507.0,11655.0,2856.0,1185.0,15729
20269.0,20269.0,5280.0,1060.0,483.0,6661
55207.0,55207.0,16725.0,3608.0,1374.0,21826
39316.0,39316.0,11212.0,2157.0,875.0,13484
275910.0,275910.0,77178.0,13347.0,6899.0,96319
9947.0,9947.0,2569.0,498.0,212.0,3211
16939.0,16939.0,4639.0,910.0,388.0,5937
11250.0,11250.0,2297.0,664.0,312.0,3241
114772.0,114772.0,31389.0,7094.0,2891.0,42276
5000.0,5000.0,1194.0,286.0,125.0,1564
4404.0,4404.0,1243.0,350.0,128.0,1731
7147.0,7147.0,1578.0,442.0,171.0,2143
172578.0,172578.0,46735.0,6852.0,3134.0,54263
106420.0,106420.0,27797.0,5877.0,2167.0,36571
29650.0,29650.0,7323.0,1917.0,782.0,10218
66802.0,66802.0,18091.0,4666.0,2066.0,27078
224347.0,224347.0,56026.0,12262.0,4742.0,80437
14422.0,14422.0,4093.0,877.0,360.0,5423
155350.0,155350.0,41485.0,8396.0,3562.0,54077
13373.0,13373.0,3941.0,1274.0,454.0,5687
17377.0,17377.0,4762.0,1197.0,473.0,6228
61022.0,61022.0,15022.0,3993.0,1508.0,21743
180005.0,180005.0,42028.0,7711.0,3379.0,50908
26427.0,26427.0,7128.0,1459.0,639.0,9561
1389.0,1389.0,433.0,135.0,53.0,608
1349.0,1349.0,379.0,132.0,48.0,572
17144.0,17144.0,4862.0,1201.0,480.0,6632
41107.0,41107.0,11910.0,3209.0,1178.0,16608
21539.0,21539.0,4895.0,1101.0,477.0,6593
21938.0,21938.0,6179.0,1844.0,726.0,8957
10836.0,10836.0,3324.0,858.0,363.0,4435
12410.0,12410.0,3408.0,856.0,323.0,4657
40997.0,40997.0,11775.0,2777.0,1011.0,16028
25131.0,25131.0,7407.0,1879.0,733.0,10021
82126.0,82126.0,19920.0,4158.0,1920.0,25861
53889.0,53889.0,13780.0,4681.0,1979.0,20281
13758.0,13758.0,4005.0,878.0,362.0,4697
3922.0,3922.0,1160.0,319.0,122.0,1552
954670.0,954670.0,238141.0,47200.0,22519.0,311012
9423.0,9423.0,2594.0,569.0,229.0,3109
17586.0,17586.0,5482.0,1259.0,541.0,7116
4362.0,4362.0,1341.0,417.0,156.0,1891
4698619.0,4698619.0,1251237.0,214400.0,102160.0,1572384
38359.0,38359.0,10071.0,2677.0,1007.0,13883
47014.0,47014.0,13173.0,3730.0,1400.0,18589
23867.0,23867.0,6511.0,1869.0,731.0,9180
364286.0,364286.0,104777.0,22389.0,9103.0,136261
13383.0,13383.0,4631.0,998.0,378.0,5953
38335.0,38335.0,11672.0,3049.0,1159.0,15678
4326.0,4326.0,1141.0,305.0,110.0,1629
169401.0,169401.0,48381.0,10671.0,4627.0,64494
46847.0,46847.0,12418.0,2596.0,1123.0,14852
67056.0,67056.0,17976.0,4106.0,1677.0,24426
9253.0,9253.0,2672.0,612.0,243.0,3422
184459.0,184459.0,49546.0,6521.0,2981.0,57137
9753.0,9753.0,2280.0,482.0,208.0,2946
47491.0,47491.0,13014.0,3329.0,1296.0,17129
928.0,928.0,232.0,62.0,24.0,305
40589.0,40589.0,11880.0,3066.0,1165.0,15596
6085.0,6085.0,1452.0,394.0,159.0,1762
12086.0,12086.0,3661.0,1013.0,364.0,5181
7200.0,7200.0,1813.0,360.0,152.0,2336
15234.0,15234.0,4213.0,1103.0,423.0,5701
104954.0,104954.0,25706.0,5819.0,2252.0,35014
52775.0,52775.0,11013.0,2296.0,1059.0,14063
1227.0,1227.0,333.0,76.0,31.0,423
17622.0,17622.0,6433.0,1413.0,688.0,7855
749.0,749.0,201.0,47.0,19.0,251
2871.0,2871.0,823.0,243.0,92.0,1131
8348.0,8348.0,2934.0,801.0,368.0,4018
31175.0,31175.0,9342.0,2496.0,922.0,12393
1150795.0,1150795.0,195723.0,43440.0,20430.0,242282
10283.0,10283.0,2464.0,678.0,296.0,3240
27410.0,27410.0,8897.0,2005.0,863.0,11821
8074.0,8074.0,2236.0,726.0,257.0,3271
44111.0,44111.0,13277.0,2791.0,1073.0,17943
7279.0,7279.0,2367.0,591.0,223.0,3205
1753893.0,1753893.0,467546.0,110071.0,49830.0,637505
2207.0,2207.0,534.0,160.0,61.0,732
36748.0,36748.0,10755.0,2914.0,1148.0,15357
65256.0,65256.0,20376.0,4843.0,1720.0,28434
136744.0,136744.0,38353.0,11475.0,4428.0,53040
31511.0,31511.0,9236.0,1766.0,723.0,11001
19794.0,19794.0,4985.0,1721.0,670.0,7159
7768.0,7768.0,1837.0,432.0,185.0,2321
12326.0,12326.0,4136.0,1091.0,443.0,5601
26569.0,26569.0,8955.0,2886.0,970.0,12420
67111.0,67111.0,20692.0,5750.0,2094.0,28593
5134.0,5134.0,1596.0,317.0,128.0,1783
18906.0,18906.0,5538.0,1581.0,541.0,7929
17209.0,17209.0,4918.0,1380.0,547.0,7147
2450.0,2450.0,729.0,197.0,73.0,947
28575.0,28575.0,8619.0,2250.0,814.0,11877
15150.0,15150.0,3933.0,818.0,341.0,4893
96174.0,96174.0,24876.0,5840.0,2298.0,36584
95796.0,95796.0,26879.0,6391.0,2472.0,36197
28067.0,28067.0,8796.0,2102.0,772.0,11988
11555.0,11555.0,2305.0,437.0,199.0,3024
230221.0,230221.0,57301.0,13919.0,5838.0,75818
36506.0,36506.0,10389.0,2333.0,921.0,13819
4062.0,4062.0,1079.0,331.0,122.0,1505
919.0,919.0,244.0,61.0,23.0,312
18807.0,18807.0,5107.0,1177.0,475.0,6884
22482.0,22482.0,6953.0,1518.0,586.0,9242
16433.0,16433.0,4510.0,1356.0,504.0,6463
97927.0,97927.0,25125.0,6227.0,2599.0,36229
21174.0,21174.0,5991.0,1420.0,562.0,8629
14523.0,14523.0,3657.0,1022.0,392.0,5211
15054.0,15054.0,4203.0,1066.0,437.0,5635
45749.0,45749.0,11870.0,3376.0,1226.0,16516
190800.0,190800.0,62130.0,12996.0,5297.0,76131
7531.0,7531.0,2276.0,402.0,192.0,2810
25832.0,25832.0,7957.0,2254.0,803.0,11414
96036.0,96036.0,23158.0,3596.0,1633.0,27322
41182.0,41182.0,11943.0,3262.0,1186.0,15565
12535.0,12535.0,3129.0,1071.0,443.0,4630
87138.0,87138.0,19351.0,4214.0,1843.0,24133
44448.0,44448.0,11938.0,2982.0,1346.0,14933
37660.0,37660.0,10303.0,2899.0,1236.0,15091
28360.0,28360.0,7791.0,2280.0,839.0,10674
242782.0,242782.0,56742.0,13013.0,5518.0,76658
158652.0,158652.0,39926.0,9916.0,3996.0,54150
33452.0,33452.0,9244.0,2002.0,782.0,11722
156225.0,156225.0,39367.0,7238.0,3087.0,51408
10014.0,10014.0,2476.0,535.0,229.0,3245
2003.0,2003.0,481.0,118.0,46.0,682
215707.0,215707.0,53975.0,10912.0,4464.0,71797
57419.0,57419.0,14741.0,3256.0,1425.0,20436
39771.0,39771.0,9644.0,2845.0,1088.0,13469
24541.0,24541.0,7023.0,1806.0,788.0,8881
10161.0,10161.0,2805.0,823.0,331.0,3942
61043.0,61043.0,15548.0,4120.0,1558.0,21101
9345.0,9345.0,2651.0,610.0,247.0,3341
823.0,823.0,256.0,78.0,32.0,356
11720.0,11720.0,3236.0,648.0,284.0,4073
420152.0,420152.0,107359.0,23631.0,10025.0,136547
28971.0,28971.0,9302.0,2073.0,944.0,11915
9750.0,9750.0,2979.0,733.0,277.0,3902
5121.0,5121.0,1708.0,445.0,207.0,2271
35857.0,35857.0,10369.0,2913.0,1069.0,14044
39019.0,39019.0,9922.0,2208.0,904.0,13722
23519.0,23519.0,7502.0,1830.0,729.0,9655
24528.0,24528.0,7173.0,2029.0,741.0,9805
33415.0,33415.0,10196.0,2454.0,917.0,14271
18223.0,18223.0,6636.0,2181.0,727.0,9226
26787.0,26787.0,7973.0,2027.0,801.0,10105
840758.0,840758.0,231623.0,40686.0,21277.0,281334
10308.0,10308.0,3100.0,743.0,346.0,4018
139567.0,139567.0,37906.0,7375.0,2911.0,51580
78843.0,78843.0,19278.0,5182.0,1953.0,27636
32250.0,32250.0,8781.0,1925.0,759.0,11266
68305.0,68305.0,20297.0,4033.0,1582.0,26139
7508.0,7508.0,2480.0,765.0,254.0,3435
10217.0,10217.0,3056.0,717.0,268.0,3952
25336.0,25336.0,6796.0,1805.0,666.0,9403
9637.0,9637.0,3047.0,864.0,358.0,4301
465289.0,465289.0,110677.0,26639.0,10606.0,150074
71604.0,71604.0,19095.0,4996.0,1850.0,26517
43598.0,43598.0,11382.0,2722.0,1103.0,15000
29733.0,29733.0,8535.0,1935.0,913.0,12408
1587.0,1587.0,407.0,97.0,42.0,530
16535.0,16535.0,5217.0,1450.0,482.0,7685
75448.0,75448.0,21434.0,5231.0,2004.0,27297
3028.0,3028.0,969.0,308.0,120.0,1348
33888.0,33888.0,9683.0,1695.0,746.0,11744
31333.0,31333.0,9323.0,2255.0,1041.0,12662
679.0,679.0,167.0,54.0,21.0,227
34066.0,34066.0,9624.0,2516.0,969.0,13954
36242.0,36242.0,10160.0,2805.0,955.0,13636
21737.0,21737.0,5636.0,1790.0,629.0,8209
11627.0,11627.0,3950.0,846.0,376.0,5324
15128.0,15128.0,4150.0,1003.0,381.0,5673
70503.0,70503.0,20476.0,5087.0,1996.0,27348
19680.0,19680.0,6304.0,1588.0,662.0,8891
2313.0,2313.0,677.0,167.0,64.0,864
11950.0,11950.0,3522.0,799.0,312.0,4457
6993.0,6993.0,2008.0,471.0,186.0,2563
27611.0,27611.0,7926.0,1794.0,683.0,10882
2849.0,2849.0,830.0,201.0,78.0,1099
28616.0,28616.0,7762.0,1794.0,766.0,11266
78727.0,78727.0,22532.0,5173.0,1891.0,30443
23974.0,23974.0,7012.0,1871.0,672.0,9903
9509.0,9509.0,2969.0,1010.0,354.0,4323
927781.0,927781.0,219205.0,37762.0,17990.0,258567
33466.0,33466.0,8431.0,2442.0,897.0,12841
62190.0,62190.0,18446.0,4308.0,1673.0,24383
63968.0,63968.0,20794.0,4410.0,1658.0,26937
216072.0,216072.0,55398.0,12381.0,4960.0,71512
140799.0,140799.0,29586.0,7128.0,2967.0,38332
9764.0,9764.0,2310.0,519.0,232.0,2868
2232.0,2232.0,621.0,176.0,66.0,839
229577.0,229577.0,60248.0,14899.0,5945.0,88022
150921.0,150921.0,31440.0,7162.0,2920.0,41783
9547.0,9547.0,2523.0,621.0,245.0,3374
29163.0,29163.0,7240.0,2152.0,805.0,10484
14755.0,14755.0,4977.0,1293.0,454.0,6790
29979.0,29979.0,8832.0,2276.0,840.0,13108
31756.0,31756.0,9379.0,2632.0,950.0,13404
25339.0,25339.0,6060.0,1408.0,563.0,8559
15479.0,15479.0,4211.0,1058.0,402.0,5622
9699.0,9699.0,2643.0,657.0,256.0,3568
33338.0,33338.0,10156.0,2064.0,887.0,13764
52005.0,52005.0,16158.0,4139.0,1866.0,22464
12159.0,12159.0,3474.0,988.0,362.0,4960
7584.0,7584.0,2218.0,566.0,228.0,3059
6544.0,6544.0,1815.0,372.0,152.0,2284
14089.0,14089.0,4711.0,1390.0,453.0,6651
2105.0,2105.0,580.0,124.0,51.0,747
251423.0,251423.0,55540.0,13248.0,5476.0,73538
10980.0,10980.0,2904.0,691.0,285.0,3663
20327.0,20327.0,5592.0,1323.0,504.0,7191
19964.0,19964.0,4476.0,845.0,375.0,5441
42214.0,42214.0,7876.0,2806.0,1194.0,12804
566719.0,566719.0,128962.0,22735.0,10121.0,160153
756558.0,756558.0,170995.0,33226.0,17968.0,233458
58504.0,58504.0,16968.0,3907.0,1424.0,21828
32006.0,32006.0,9745.0,2267.0,853.0,12868
10155.0,10155.0,2593.0,595.0,236.0,3230
3183.0,3183.0,977.0,272.0,103.0,1254
29144.0,29144.0,7191.0,1149.0,553.0,8096
5319.0,5319.0,1352.0,379.0,139.0,1816
147929.0,147929.0,36761.0,16378.0,5740.0,59248
15028.0,15028.0,3940.0,810.0,341.0,4942
10726.0,10726.0,2865.0,669.0,269.0,3769
14529.0,14529.0,4561.0,1088.0,371.0,6060
27245.0,27245.0,8323.0,2112.0,833.0,10366
8985.0,8985.0,3188.0,821.0,335.0,4256
30785.0,30785.0,8990.0,2632.0,878.0,13562
13111.0,13111.0,3801.0,1109.0,380.0,5373
22000.0,22000.0,5305.0,1296.0,526.0,6617
73703.0,73703.0,17137.0,2653.0,1245.0,20531
2249.0,2249.0,684.0,187.0,72.0,943
33976.0,33976.0,9787.0,2208.0,890.0,12893
8239.0,8239.0,2520.0,625.0,214.0,3268
13346.0,13346.0,4041.0,1204.0,428.0,5769
8843.0,8843.0,2463.0,612.0,230.0,3304
5080.0,5080.0,1169.0,326.0,138.0,1601
48560.0,48560.0,11888.0,3189.0,1254.0,16219
28108.0,28108.0,6896.0,1532.0,653.0,9284
323196.0,323196.0,59891.0,11985.0,5835.0,80251
6962.0,6962.0,1850.0,504.0,196.0,2433
71385.0,71385.0,19186.0,5694.0,2082.0,28324
99920.0,99920.0,27858.0,6178.0,2721.0,37403
22082.0,22082.0,6696.0,1982.0,732.0,9666
10218.0,10218.0,3101.0,824.0,300.0,4236
10447.0,10447.0,2677.0,758.0,298.0,3462
7020.0,7020.0,1994.0,485.0,186.0,2692
75457.0,75457.0,20345.0,4983.0,1936.0,26765
3023.0,3023.0,872.0,209.0,82.0,1111
36354.0,36354.0,11116.0,2662.0,1032.0,14733
15878.0,15878.0,4865.0,1196.0,476.0,6232
18507.0,18507.0,5030.0,1387.0,566.0,7044
22980.0,22980.0,6246.0,1341.0,570.0,8124
27046.0,27046.0,7681.0,1767.0,690.0,10524
350611.0,350611.0,88813.0,22204.0,9023.0,119878
1560.0,1560.0,442.0,113.0,44.0,591
138371.0,138371.0,36922.0,7430.0,2946.0,47252
43208.0,43208.0,12354.0,2551.0,1056.0,15207
37964.0,37964.0,10215.0,2220.0,922.0,12831
54764.0,54764.0,14577.0,2663.0,1269.0,18118
19964.0,19964.0,6054.0,1343.0,537.0,7390
8758.0,8758.0,2555.0,728.0,278.0,3649
49455.0,49455.0,13755.0,3466.0,1351.0,17543
30623.0,30623.0,6568.0,1463.0,652.0,8920
6162.0,6162.0,1352.0,403.0,163.0,1820
379611.0,379611.0,98498.0,22773.0,9969.0,131780
105779.0,105779.0,27188.0,5782.0,2408.0,31517
7106.0,7106.0,2744.0,647.0,311.0,3536
40439.0,40439.0,10483.0,2467.0,929.0,14308
15888.0,15888.0,4689.0,1528.0,517.0,6826
533670.0,533670.0,148074.0,28630.0,13050.0,185177
3468.0,3468.0,878.0,233.0,96.0,1164
48342.0,48342.0,13472.0,3077.0,1311.0,19099
3758.0,3758.0,1022.0,221.0,96.0,1326
12440.0,12440.0,3500.0,924.0,372.0,4405
8457.0,8457.0,2604.0,621.0,231.0,3581
10712.0,10712.0,2919.0,671.0,265.0,3720
9063.0,9063.0,2073.0,541.0,226.0,2879
6899.0,6899.0,1782.0,399.0,157.0,2246
85832.0,85832.0,22251.0,5805.0,2207.0,30936
1436888.0,1436888.0,361693.0,75432.0,34032.0,476128
6123.0,6123.0,1946.0,549.0,197.0,2705
17270.0,17270.0,4818.0,1478.0,556.0,6485
43226.0,43226.0,10944.0,2441.0,957.0,13530
8424.0,8424.0,2134.0,508.0,202.0,2793
44153.0,44153.0,13599.0,3181.0,1185.0,18925
32587.0,32587.0,10238.0,1963.0,864.0,13037
371574.0,371574.0,111502.0,24483.0,9364.0,140989
47536.0,47536.0,14023.0,3292.0,1291.0,17783
132408.0,132408.0,33773.0,6845.0,2944.0,40323
81244.0,81244.0,21386.0,4850.0,1957.0,26907
71818.0,71818.0,18200.0,5693.0,2669.0,25089
11512.0,11512.0,3699.0,996.0,403.0,5012
78747.0,78747.0,19947.0,4945.0,2001.0,26820
8285.0,8285.0,2737.0,881.0,284.0,3963
211342.0,211342.0,52166.0,10037.0,4358.0,65329
11012.0,11012.0,3284.0,667.0,259.0,4394
116748.0,116748.0,29350.0,8506.0,3270.0,40225
2210.0,2210.0,649.0,222.0,80.0,951
98892.0,98892.0,21649.0,4906.0,2100.0,28865
10772.0,10772.0,2848.0,607.0,252.0,3552
25391.0,25391.0,6802.0,1698.0,733.0,9420
210433.0,210433.0,52699.0,13400.0,5408.0,74186
10787.0,10787.0,3436.0,1037.0,378.0,4873
2667.0,2667.0,798.0,173.0,71.0,1015
203112.0,203112.0,60713.0,11910.0,4928.0,79791
45592.0,45592.0,12594.0,3151.0,1342.0,16696
6055.0,6055.0,1843.0,465.0,179.0,2366
